368,735,2
369,737,9
370,739,15
371,741,12
372,743,16
373,745,10
374,747,17
375,749,16
376,751,20
377,753,20
378,755,7
379,757,20
380,759,9
381,761,9
382,763,3
383,765,20
384,767,6
385,769,18
386,771,9
387,773,7
388,775,17
389,777,16
390,779,11
391,781,11
392,783,5
393,785,11
394,787,19
395,789,2
396,791,11
397,793,18
398,795,13
399,797,19
400,799,20
401,801,14
402,803,9
403,805,2
404,807,5
405,809,2
406,811,4
407,813,7
408,815,12
409,817,18
410,819,11
411,821,14
412,823,20
413,825,2
414,827,19
415,829,10
416,831,17
417,833,5
418,835,15
419,837,4
420,839,2
421,841,11
422,843,12
423,845,11
424,847,13
425,849,5
426,851,2
427,853,16
428,855,14
429,857,5
430,859,8
431,861,17
432,863,17
433,865,15
434,867,19
435,869,13
436,871,6
437,873,6
438,875,2
439,877,7
440,879,19
441,881,10
442,883,20
443,885,20
444,887,10
445,889,5
446,891,8
447,893,8
448,895,12
449,897,19
450,899,16
451,901,20
452,903,18
453,905,6
454,907,12
455,909,18
456,911,4
457,913,20
458,915,7
459,917,20
460,919,2
461,921,7
462,923,17
463,925,18
464,927,5
465,929,8
466,931,8
467,933,13
468,935,20
469,937,8
470,939,16
471,941,16
472,943,18
473,945,19
474,947,19
475,949,2
476,951,14
477,953,11
478,955,5
479,957,11
480,959,16
481,961,5
482,963,14
483,965,6
484,967,12
485,969,5
486,971,10
487,973,13
488,975,19
489,977,4
490,979,2
491,981,17
492,983,6
493,985,8
494,987,20
495,989,14
496,991,20
497,993,7
498,995,5
499,997,1
500,999,9
501,1001,2
502,1003,18
503,1005,10
504,1007,10
505,1009,17
506,1011,7
507,1013,1
508,1015,8
509,1017,20
510,1019,15
511,1021,14
512,1023,15
513,1025,14
514,1027,14
515,1029,19
516,1031,8
517,1033,15
518,1035,14
519,1037,20
520,1039,17
521,1041,2
522,1043,2
523,1045,18
524,1047,5
525,1049,6
526,1051,20
527,1053,1
528,1055,11
529,1057,10
530,1059,9
531,1061,6
532,1063,1
533,1065,4
534,1067,18
535,1069,11
536,1071,8
537,1073,5
538,1075,8
539,1077,19
540,1079,10
541,1081,16
542,1083,9
543,1085,13
544,1087,4
545,1089,11
546,1091,1
547,1093,13
548,1095,1
549,1097,8
550,1099,18
551,1101,12
552,1103,7
553,1105,6
554,1107,11
555,1109,15
556,1111,1
557,1113,19
558,1115,15
559,1117,7
560,1119,15
561,1121,1
562,1123,10
563,1125,3
564,1127,4
565,1129,2
566,1131,8
567,1133,12
568,1135,9
569,1137,12
570,1139,3
571,1141,16
572,1143,13
573,1145,6
574,1147,10
575,1149,20
576,1151,3
577,1153,17
578,1155,7
579,1157,3
580,1159,1
581,1161,15
582,1163,4
583,1165,3
584,1167,15
585,1169,16
586,1171,18
587,1173,3
588,1175,9
589,1177,13
590,1179,7
591,1181,19
592,1183,10
593,1185,20
594,1187,13
595,1189,2
596,1191,9
597,1193,6
598,1195,3
599,1197,6
600,1199,11
601,1201,10
602,1203,5
603,1205,20
604,1207,12
605,1209,8
606,1211,18
607,1213,1
608,1215,16
609,1217,19
610,1219,2
611,1221,5
612,1223,15
613,1225,7
614,1227,8
615,1229,15
616,1231,12
617,1233,8
618,1235,10
619,1237,9
620,1239,8
621,1241,12
622,1243,6
623,1245,15
624,1247,14
625,1249,11
626,1251,2
627,1253,7
628,1255,4
629,1257,7
630,1259,6
631,1261,20
632,1263,13
633,1265,5
634,1267,2
635,1269,4
636,1271,2
637,1273,9
638,1275,12
639,1277,11
640,1279,7
641,1281,2
642,1283,17
643,1285,11
644,1287,11
645,1289,1
646,1291,14
647,1293,3
648,1295,18
649,1297,4
650,1299,3
651,1301,19
652,1303,11
653,1305,12
654,1307,3
655,1309,12
656,1311,20
657,1313,10
658,1315,14
659,1317,7
660,1319,5
661,1321,18
662,1323,10
663,1325,8
664,1327,18
665,1329,15
666,1331,3
667,1333,15
668,1335,5
669,1337,6
670,1339,7
671,1341,14
672,1343,12
673,1345,9
674,1347,19
675,1349,12
676,1351,15
677,1353,4
678,1355,1
679,1357,6
680,1359,15
681,1361,16
682,1363,14
683,1365,6
684,1367,19
685,1369,10
686,1371,5
687,1373,6
688,1375,7
689,1377,13
690,1379,16
691,1381,13
692,1383,7
693,1385,14
694,1387,16
695,1389,20
696,1391,3
697,1393,3
698,1395,3
699,1397,7
700,1399,17
701,1401,18
702,1403,17
703,1405,1
704,1407,2
705,1409,2
706,1411,9
707,1413,2
708,1415,6
709,1417,3
710,1419,16
711,1421,1
712,1423,6
713,1425,6
714,1427,11
715,1429,19
716,1431,16
717,1433,4
718,1435,9
719,1437,19
720,1439,2
721,1441,4
722,1443,17
723,1445,20
724,1447,8
725,1449,7
726,1451,6
727,1453,1
728,1455,16
729,1457,14
730,1459,9
731,1461,9
732,1463,20
733,1465,16
734,1467,17
735,1469,6
736,1471,7
737,1473,9
738,1475,1
739,1477,2
740,1479,12
741,1481,4
742,1483,19
743,1485,14
744,1487,17
745,1489,2
746,1491,18
747,1493,20
748,1495,15
749,1497,4
750,1499,9
751,1501,5
752,1503,20
753,1505,18
754,1507,3
755,1509,8
756,1511,7
757,1513,15
758,1515,7
759,1517,13
760,1519,12
761,1521,3
762,1523,6
763,1525,15
764,1527,11
765,1529,3
766,1531,3
767,1533,16
768,1535,17
769,1537,6
770,1539,9
771,1541,12
772,1543,16
773,1545,20
774,1547,7
775,1549,18
776,1551,10
777,1553,9
778,1555,14
779,1557,2
780,1559,8
781,1561,16
782,1563,15
783,1565,15
784,1567,16
785,1569,9
786,1571,11
787,1573,12
788,1575,11
789,1577,14
790,1579,2
791,1581,10
792,1583,4
793,1585,1
794,1587,3
795,1589,13
796,1591,1
797,1593,18
798,1595,8
799,1597,7
800,1599,17
801,1601,11
802,1603,18
803,1605,9
804,1607,15
805,1609,7
806,1611,6
807,1613,15
808,1615,16
809,1617,1
810,1619,6
811,1621,20
812,1623,8
813,1625,11
814,1627,19
815,1629,10
816,1631,2
817,1633,10
818,1635,8
819,1637,10
820,1639,18
821,1641,9
822,1643,17
823,1645,4
824,1647,20
825,1649,20
826,1651,6
827,1653,2
828,1655,15
829,1657,10
830,1659,2
831,1661,11
832,1663,7
833,1665,20
834,1667,15
835,1669,16
836,1671,4
837,1673,14
838,1675,13
839,1677,8
840,1679,19
841,1681,9
842,1683,1
843,1685,2
844,1687,12
845,1689,8
846,1691,18
847,1693,1
848,1695,4
849,1697,4
850,1699,20
851,1701,3
852,1703,19
853,1705,11
854,1707,20
855,1709,9
856,1711,16
857,1713,20
858,1715,19
859,1717,4
860,1719,3
861,1721,2
862,1723,20
863,1725,7
864,1727,5
865,1729,12
866,1731,15
867,1733,16
868,1735,4
869,1737,7
870,1739,16
871,1741,5
872,1743,6
873,1745,11
874,1747,9
875,1749,3
876,1751,8
877,1753,17
878,1755,5
879,1757,17
880,1759,2
881,1761,8
882,1763,2
883,1765,18
884,1767,2
885,1769,7
886,1771,13
887,1773,4
888,1775,14
889,1777,8
890,1779,17
891,1781,8
892,1783,18
893,1785,16
894,1787,19
895,1789,6
896,1791,4
897,1793,20
898,1795,5
899,1797,15
900,1799,10
901,1801,1
902,1803,19
903,1805,16
904,1807,5
905,1809,12
906,1811,12
907,1813,1
908,1815,11
909,1817,16
910,1819,18
911,1821,14
912,1823,15
913,1825,6
914,1827,2
915,1829,7
916,1831,18
917,1833,20
918,1835,4
919,1837,1
920,1839,16
921,1841,13
922,1843,16
923,1845,10
924,1847,5
925,1849,14
926,1851,16
927,1853,19
928,1855,11
929,1857,12
930,1859,19
931,1861,5
932,1863,3
933,1865,4
934,1867,5
935,1869,10
936,1871,13
937,1873,16
938,1875,19
939,1877,13
940,1879,17
941,1881,16
942,1883,5
943,1885,6
944,1887,13
945,1889,15
946,1891,17
947,1893,19
948,1895,20
949,1897,4
950,1899,2
951,1901,13
952,1903,16
953,1905,19
954,1907,11
955,1909,5
956,1911,3
957,1913,14
958,1915,9
959,1917,3
960,1919,18
961,1921,14
962,1923,3
963,1925,5
964,1927,19
965,1929,13
966,1931,1
967,1933,18
968,1935,18
969,1937,10
970,1939,15
971,1941,13
972,1943,11
973,1945,16
974,1947,17
975,1949,12
976,1951,2
977,1953,15
978,1955,3
979,1957,17
980,1959,2
981,1961,14
982,1963,7
983,1965,12
984,1967,10
985,1969,20
986,1971,6
987,1973,11
988,1975,20
989,1977,11
990,1979,19
991,1981,12
992,1983,20
993,1985,7
994,1987,3
995,1989,3
996,1991,5
997,1993,17
998,1995,13
999,1997,19
1000,1999,18
1001,2001,15
1002,2003,16
1003,2005,14
1004,2007,8
1005,2009,12
1006,2011,6
1007,2013,14
1008,2015,9
1009,2017,16
1010,2019,18
1011,2021,7
1012,2023,14
1013,2025,10
1014,2027,6
1015,2029,1
1016,2031,15
1017,2033,7
1018,2035,2
1019,2037,13
1020,2039,5
1021,2041,11
1022,2043,18
1023,2045,6
1024,2047,15
1025,2049,18
1026,2051,15
1027,2053,8
1028,2055,13
1029,2057,9
1030,2059,2
1031,2061,3
1032,2063,8
1033,2065,14
1034,2067,18
1035,2069,6
1036,2071,20
1037,2073,14
1038,2075,11
1039,2077,10
1040,2079,3
1041,2081,15
1042,2083,16
1043,2085,14
1044,2087,12
1045,2089,3
1046,2091,2
1047,2093,14
1048,2095,18
1049,2097,15
1050,2099,12
1051,2101,15
1052,2103,1
1053,2105,15
1054,2107,12
1055,2109,13
1056,2111,17
1057,2113,3
1058,2115,15
1059,2117,19
1060,2119,6
1061,2121,12
1062,2123,16
1063,2125,16
1064,2127,8
1065,2129,1
1066,2131,4
1067,2133,15
1068,2135,13
1069,2137,13
1070,2139,16
1071,2141,2
1072,2143,18
1073,2145,8
1074,2147,12
1075,2149,8
1076,2151,3
1077,2153,5
1078,2155,20
1079,2157,3
1080,2159,2
1081,2161,1
1082,2163,2
1083,2165,6
1084,2167,1
1085,2169,16
1086,2171,12
1087,2173,6
1088,2175,5
1089,2177,19
1090,2179,16
1091,2181,15
1092,2183,4
1093,2185,12
1094,2187,11
1095,2189,12
1096,2191,5
1097,2193,15
1098,2195,15
1099,2197,3
1100,2199,7
1101,2201,9
1102,2203,7
1103,2205,7
1104,2207,7
1105,2209,11
1106,2211,20
1107,2213,19
1108,2215,3
1109,2217,18
1110,2219,3
1111,2221,18
1112,2223,12
1113,2225,9
1114,2227,14
1115,2229,1
1116,2231,4
1117,2233,19
1118,2235,7
1119,2237,15
1120,2239,4
1121,2241,4
1122,2243,15
1123,2245,20
1124,2247,9
1125,2249,18
1126,2251,8
1127,2253,9
1128,2255,4
1129,2257,15
1130,2259,6
1131,2261,20
1132,2263,7
1133,2265,20
1134,2267,6
1135,2269,9
1136,2271,1
1137,2273,20
1138,2275,10
1139,2277,5
1140,2279,20
1141,2281,9
1142,2283,7
1143,2285,17
1144,2287,18
1145,2289,4
1146,2291,12
1147,2293,3
1148,2295,8
1149,2297,8
1150,2299,4
1151,2301,19
1152,2303,16
1153,2305,16
1154,2307,12
1155,2309,14
1156,2311,18
1157,2313,8
1158,2315,12
1159,2317,5
1160,2319,14
1161,2321,13
1162,2323,20
1163,2325,6
1164,2327,2
1165,2329,13
1166,2331,9
1167,2333,15
1168,2335,6
1169,2337,11
1170,2339,20
1171,2341,7
1172,2343,1
1173,2345,11
1174,2347,11
1175,2349,16
1176,2351,1
1177,2353,18
1178,2355,1
1179,2357,5
1180,2359,6
1181,2361,5
1182,2363,6
1183,2365,19
1184,2367,13
1185,2369,20
1186,2371,20
1187,2373,11
1188,2375,2
1189,2377,19
1190,2379,1
1191,2381,14
1192,2383,5
1193,2385,17
1194,2387,4
1195,2389,8
1196,2391,6
1197,2393,17
1198,2395,5
1199,2397,8
1200,2399,11
1201,2401,16
1202,2403,10
1203,2405,5
1204,2407,20
1205,2409,18
1206,2411,9
1207,2413,7
1208,2415,8
1209,2417,13
1210,2419,6
1211,2421,10
1212,2423,17
1213,2425,13
1214,2427,4
1215,2429,15
1216,2431,2
1217,2433,10
1218,2435,11
1219,2437,9
1220,2439,10
1221,2441,20
1222,2443,14
1223,2445,15
1224,2447,6
1225,2449,18
1226,2451,17
1227,2453,18
1228,2455,10
1229,2457,8
1230,2459,7
1231,2461,4
1232,2463,8
1233,2465,7
1234,2467,13
1235,2469,14
1236,2471,18
1237,2473,4
1238,2475,7
1239,2477,4
1240,2479,9
1241,2481,2
1242,2483,18
1243,2485,10
1244,2487,9
1245,2489,12
1246,2491,12
1247,2493,8
1248,2495,1
1249,2497,4
1250,2499,19
1251,2501,16
1252,2503,11
1253,2505,12
1254,2507,13
1255,2509,15
1256,2511,3
1257,2513,2
1258,2515,14
1259,2517,9
1260,2519,7
1261,2521,5
1262,2523,3
1263,2525,7
1264,2527,4
1265,2529,18
1266,2531,15
1267,2533,1
1268,2535,4
1269,2537,2
1270,2539,8
1271,2541,15
1272,2543,8
1273,2545,7
1274,2547,3
1275,2549,15
1276,2551,17
1277,2553,19
1278,2555,7
1279,2557,20
1280,2559,13
1281,2561,2
1282,2563,1
1283,2565,17
1284,2567,18
1285,2569,10
1286,2571,15
1287,2573,12
1288,2575,17
1289,2577,17
1290,2579,16
1291,2581,6
1292,2583,7
1293,2585,12
1294,2587,16
1295,2589,19
1296,2591,8
1297,2593,3
1298,2595,10
1299,2597,20
1300,2599,2
1301,2601,17
1302,2603,16
1303,2605,1
1304,2607,12
1305,2609,3
1306,2611,9
1307,2613,15
1308,2615,4
1309,2617,8
1310,2619,1
1311,2621,18
1312,2623,3
1313,2625,10
1314,2627,19
1315,2629,9
1316,2631,7
1317,2633,20
1318,2635,6
1319,2637,11
1320,2639,6
1321,2641,10
1322,2643,15
1323,2645,4
1324,2647,20
1325,2649,17
1326,2651,11
1327,2653,17
1328,2655,3
1329,2657,19
1330,2659,3
1331,2661,6
1332,2663,18
1333,2665,6
1334,2667,2
1335,2669,18
1336,2671,15
1337,2673,4
1338,2675,4
1339,2677,14
1340,2679,16
1341,2681,14
1342,2683,4
1343,2685,19
1344,2687,19
1345,2689,19
1346,2691,14
1347,2693,20
1348,2695,14
1349,2697,10
1350,2699,9
1351,2701,16
1352,2703,13
1353,2705,15
1354,2707,4
1355,2709,18
1356,2711,20
1357,2713,11
1358,2715,8
1359,2717,10
1360,2719,19
1361,2721,14
1362,2723,3
1363,2725,3
1364,2727,20
1365,2729,14
1366,2731,17
1367,2733,5
1368,2735,11
1369,2737,15
1370,2739,6
1371,2741,9
1372,2743,12
1373,2745,2
1374,2747,8
1375,2749,2
1376,2751,20
1377,2753,11
1378,2755,8
1379,2757,17
1380,2759,7
1381,2761,14
1382,2763,13
1383,2765,6
1384,2767,1
1385,2769,2
1386,2771,19
1387,2773,19
1388,2775,9
1389,2777,12
1390,2779,20
1391,2781,20
1392,2783,4
1393,2785,9
1394,2787,6
1395,2789,5
1396,2791,15
1397,2793,4
1398,2795,18
1399,2797,10
1400,2799,15
1401,2801,4
1402,2803,15
1403,2805,18
1404,2807,9
1405,2809,11
1406,2811,12
1407,2813,11
1408,2815,18
1409,2817,3
1410,2819,19
1411,2821,12
1412,2823,1
1413,2825,15
1414,2827,12
1415,2829,15
1416,2831,16
1417,2833,4
1418,2835,13
1419,2837,11
1420,2839,17
1421,2841,12
1422,2843,15
1423,2845,18
1424,2847,7
1425,2849,12
1426,2851,20
1427,2853,15
1428,2855,9
1429,2857,7
1430,2859,18
1431,2861,14
1432,2863,19
1433,2865,3
1434,2867,16
1435,2869,4
1436,2871,10
1437,2873,6
1438,2875,3
1439,2877,15
1440,2879,5
1441,2881,1
1442,2883,12
1443,2885,13
1444,2887,13
1445,2889,2
1446,2891,3
1447,2893,15
1448,2895,20
1449,2897,5
1450,2899,17
1451,2901,5
1452,2903,7
1453,2905,8
1454,2907,13
1455,2909,6
1456,2911,13
1457,2913,3
1458,2915,8
1459,2917,1
1460,2919,2
1461,2921,6
1462,2923,11
1463,2925,20
1464,2927,9
1465,2929,15
1466,2931,5
1467,2933,3
1468,2935,8
1469,2937,20
1470,2939,15
1471,2941,12
1472,2943,3
1473,2945,1
1474,2947,19
1475,2949,1
1476,2951,8
1477,2953,20
1478,2955,7
1479,2957,7
1480,2959,17
1481,2961,3
1482,2963,5
1483,2965,20
1484,2967,10
1485,2969,10
1486,2971,16
1487,2973,5
1488,2975,17
1489,2977,20
1490,2979,15
1491,2981,13
1492,2983,5
1493,2985,13
1494,2987,11
1495,2989,8
1496,2991,2
1497,2993,6
1498,2995,13
1499,2997,10
1500,2999,5
1501,3001,10
1502,3003,3
1503,3005,7
1504,3007,18
1505,3009,15
1506,3011,1
1507,3013,13
1508,3015,10
1509,3017,13
1510,3019,4
1511,3021,6
1512,3023,11
1513,3025,4
1514,3027,10
1515,3029,19
1516,3031,3
1517,3033,3
1518,3035,16
1519,3037,19
1520,3039,8
1521,3041,8
1522,3043,11
1523,3045,12
1524,3047,9
1525,3049,16
1526,3051,10
1527,3053,10
1528,3055,4
1529,3057,5
1530,3059,9
1531,3061,8
1532,3063,12
1533,3065,9
1534,3067,14
1535,3069,5
1536,3071,15
1537,3073,7
1538,3075,5
1539,3077,2
1540,3079,4
1541,3081,4
1542,3083,5
1543,3085,5
1544,3087,6
1545,3089,20
1546,3091,18
1547,3093,2
1548,3095,7
1549,3097,9
1550,3099,8
1551,3101,20
1552,3103,14
1553,3105,18
1554,3107,12
1555,3109,10
1556,3111,19
1557,3113,12
1558,3115,1
1559,3117,20
1560,3119,13
1561,3121,19
1562,3123,13
1563,3125,3
1564,3127,18
1565,3129,2
1566,3131,3
1567,3133,12
1568,3135,17
1569,3137,15
1570,3139,5
1571,3141,19
1572,3143,8
1573,3145,9
1574,3147,3
1575,3149,8
1576,3151,13
1577,3153,10
1578,3155,20
1579,3157,20
1580,3159,8
1581,3161,9
1582,3163,15
1583,3165,3
1584,3167,14
1585,3169,4
1586,3171,13
1587,3173,6
1588,3175,9
1589,3177,14
1590,3179,20
1591,3181,14
1592,3183,8
1593,3185,14
1594,3187,13
1595,3189,2
1596,3191,8
1597,3193,18
1598,3195,14
1599,3197,1
1600,3199,7
1601,3201,12
1602,3203,3
1603,3205,3
1604,3207,9
1605,3209,7
1606,3211,3
1607,3213,15
1608,3215,2
1609,3217,2
1610,3219,18
1611,3221,17
1612,3223,14
1613,3225,16
1614,3227,11
1615,3229,15
1616,3231,4
1617,3233,16
1618,3235,10
1619,3237,3
1620,3239,14
1621,3241,6
1622,3243,3
1623,3245,8
1624,3247,4
1625,3249,19
1626,3251,11
1627,3253,8
1628,3255,1
1629,3257,5
1630,3259,18
1631,3261,14
1632,3263,9
1633,3265,16
1634,3267,11
1635,3269,2
1636,3271,12
1637,3273,1
1638,3275,1
1639,3277,15
1640,3279,11
1641,3281,20
1642,3283,18
1643,3285,14
1644,3287,16
1645,3289,8
1646,3291,1
1647,3293,8
1648,3295,17
1649,3297,9
1650,3299,18
1651,3301,10
1652,3303,18
1653,3305,4
1654,3307,7
1655,3309,11
1656,3311,16
1657,3313,8
1658,3315,6
1659,3317,6
1660,3319,11
1661,3321,3
1662,3323,10
1663,3325,11
1664,3327,13
1665,3329,16
1666,3331,12
1667,3333,19
1668,3335,17
1669,3337,16
1670,3339,14
1671,3341,19
1672,3343,2
1673,3345,10
1674,3347,6
1675,3349,15
1676,3351,17
1677,3353,19
1678,3355,14
1679,3357,18
1680,3359,3
1681,3361,19
1682,3363,9
1683,3365,15
1684,3367,1
1685,3369,18
1686,3371,12
1687,3373,15
1688,3375,9
1689,3377,19
1690,3379,19
1691,3381,6
1692,3383,16
1693,3385,3
1694,3387,15
1695,3389,2
1696,3391,6
1697,3393,13
1698,3395,18
1699,3397,15
1700,3399,3
1701,3401,20
1702,3403,15
1703,3405,9
1704,3407,16
1705,3409,1
1706,3411,9
1707,3413,11
1708,3415,14
1709,3417,2
1710,3419,16
1711,3421,17
1712,3423,15
1713,3425,1
1714,3427,1
1715,3429,4
1716,3431,19
1717,3433,2
1718,3435,18
1719,3437,18
1720,3439,5
1721,3441,14
1722,3443,17
1723,3445,4
1724,3447,10
1725,3449,4
1726,3451,17
1727,3453,15
1728,3455,13
1729,3457,3
1730,3459,16
1731,3461,12
1732,3463,13
1733,3465,9
1734,3467,7
1735,3469,4
1736,3471,10
1737,3473,16
1738,3475,16
1739,3477,3
1740,3479,2
1741,3481,11
1742,3483,16
1743,3485,18
1744,3487,19
1745,3489,7
1746,3491,2
1747,3493,15
1748,3495,4
1749,3497,12
1750,3499,11
1751,3501,10
1752,3503,19
1753,3505,3
1754,3507,3
1755,3509,14
1756,3511,16
1757,3513,18
1758,3515,4
1759,3517,3
1760,3519,20
1761,3521,4
1762,3523,4
1763,3525,13
1764,3527,2
1765,3529,4
1766,3531,6
1767,3533,1
1768,3535,9
1769,3537,7
1770,3539,1
1771,3541,16
1772,3543,14
1773,3545,10
1774,3547,9
1775,3549,18
1776,3551,19
1777,3553,10
1778,3555,17
1779,3557,2
1780,3559,13
1781,3561,20
1782,3563,9
1783,3565,19
1784,3567,11
1785,3569,4
1786,3571,13
1787,3573,1
1788,3575,5
1789,3577,16
1790,3579,19
1791,3581,12
1792,3583,19
1793,3585,17
1794,3587,1
1795,3589,12
1796,3591,14
1797,3593,8
1798,3595,17
1799,3597,20
1800,3599,1
1801,3601,1
1802,3603,11
1803,3605,3
1804,3607,1
1805,3609,19
1806,3611,13
1807,3613,7
1808,3615,14
1809,3617,6
1810,3619,3
1811,3621,13
1812,3623,5
1813,3625,13
1814,3627,4
1815,3629,17
1816,3631,5
1817,3633,18
1818,3635,10
1819,3637,9
1820,3639,14
1821,3641,14
1822,3643,18
1823,3645,8
1824,3647,7
1825,3649,4
1826,3651,20
1827,3653,13
1828,3655,2
1829,3657,2
1830,3659,18
1831,3661,1
1832,3663,10
1833,3665,9
1834,3667,3
1835,3669,18
1836,3671,7
1837,3673,2
1838,3675,14
1839,3677,13
1840,3679,5
1841,3681,3
1842,3683,11
1843,3685,5
1844,3687,20
1845,3689,2
1846,3691,6
1847,3693,4
1848,3695,7
1849,3697,1
1850,3699,17
1851,3701,10
1852,3703,11
1853,3705,16
1854,3707,7
1855,3709,3
1856,3711,1
1857,3713,2
1858,3715,3
1859,3717,10
1860,3719,4
1861,3721,1
1862,3723,2
1863,3725,5
1864,3727,19
1865,3729,17
1866,3731,20
1867,3733,7
1868,3735,7
1869,3737,4
1870,3739,19
1871,3741,3
1872,3743,4
1873,3745,10
1874,3747,3
1875,3749,2
1876,3751,1
1877,3753,10
1878,3755,14
1879,3757,1
1880,3759,18
1881,3761,16
1882,3763,5
1883,3765,8
1884,3767,18
1885,3769,18
1886,3771,11
1887,3773,6
1888,3775,16
1889,3777,2
1890,3779,4
1891,3781,1
1892,3783,17
1893,3785,10
1894,3787,9
1895,3789,3
1896,3791,11
1897,3793,10
1898,3795,11
1899,3797,8
1900,3799,15
1901,3801,8
1902,3803,14
1903,3805,13
1904,3807,1
1905,3809,7
1906,3811,17
1907,3813,12
1908,3815,20
1909,3817,16
1910,3819,18
1911,3821,3
1912,3823,15
1913,3825,19
1914,3827,15
1915,3829,6
1916,3831,19
1917,3833,13
1918,3835,18
1919,3837,7
1920,3839,14
1921,3841,6
1922,3843,3
1923,3845,12
1924,3847,7
1925,3849,9
1926,3851,19
1927,3853,3
1928,3855,3
1929,3857,11
1930,3859,19
1931,3861,6
1932,3863,10
1933,3865,18
1934,3867,9
1935,3869,18
1936,3871,20
1937,3873,9
